pole_id,final_risk,risk_grade,ml_fire_prob_max,cascade_risk,terrain_fire_risk
570415,57.46517326956405,High,0.08366354451079813,24.400000000000002,1.1779181671142578
79605,57.46292496289661,High,0.12380049996108111,54.6,1.2698866653442382
203478,57.46145598624925,High,0.13342924404463072,31.200000000000003,2.471334457397461
461910,57.46106231740585,High,0.05407737874470478,6.6000000000000005,75.34699417114258
628346,57.4588230320406,High,0.06954384415386848,17.6,8.225549926757813
565192,57.457502283307775,Moderate,0.029517152060263403,20.400000000000002,72.8562230682373
160408,57.45727587342804,High,0.07148823407932425,12.4,73.08012969970703
566260,57.45535009153046,High,0.060608014652596215,28.6,1.1737623596191407
960761,57.45510451609765,High,0.18558829857992834,5.4,75.51564895629883
20123,57.45358934012242,High,0.09057076231153033,19.400000000000002,71.00162685394287
221890,57.44939081202955,High,0.08695312690524705,33.6,2.296680908203125
1204736,57.44632984422645,High,0.15140265353577045,15.4,2.9971018981933595
714086,57.44162224717315,High,0.09963094436956382,14.200000000000001,78.5644223022461
280767,57.4404128837313,High,0.13004319220044858,19.400000000000002,1.6392657852172852
102172,57.440139277587456,High,0.16347946371989933,12.8,1.5344539260864258
1037980,57.43937165731365,High,0.14364593179418533,13.200000000000001,74.06201034545899
1140102,57.43928412010707,Very High,0.27569837531097446,15.200000000000001,3.836313629150391
66532,57.43780885120948,High,0.06788405522955672,13.200000000000001,71.32034595489502
1249200,57.436587666668565,High,0.15039006672014515,19.8,3.333079147338867
242058,57.43646671988513,High,0.1397169596272397,13.200000000000001,2.8019002532958983
1341234,57.43540141908012,High,0.060933442679752904,8.6,75.48712799072266
1240397,57.43516727561679,High,0.13283748652017405,19.8,3.509147415161133
565770,57.43355483576048,High,0.07457880691578886,23.200000000000003,1.4207687759399414
775169,57.43150709150374,High,0.1689646948210896,5.6000000000000005,1.883064422607422
1175335,57.42612806042656,Very High,0.2054691085437803,13.8,3.884096832275391
62527,57.425867261297086,High,0.09428531774380003,15.8,1.3717109298706054
790116,57.425392263554436,High,0.09407048916669161,4.0,72.2365266418457
19802,57.424802552041136,High,0.1044777491499557,25.200000000000003,1.119206657409668
538834,57.42029306851926,High,0.09827911052796652,17.400000000000002,1.2745125961303712
61380,57.41900153964413,High,0.14211015452580728,23.0,1.159489974975586
130664,57.418134679089775,Moderate,0.03504663911166398,56.800000000000004,1.2717709350585937
763961,57.416578769542824,Very High,0.21554696354742567,16.8,3.081503677368164
1286306,57.41568208226657,High,0.1049264875496139,10.4,8.975179138183595
543192,57.4139551279105,Moderate,0.027757196249493042,30.200000000000003,71.41045124053954
130582,57.41173016461709,Moderate,0.0476492644280853,54.400000000000006,1.2227027893066404
555278,57.41125539964143,Moderate,0.03231818450846202,31.200000000000003,0.9724567794799805
445482,57.41005325788126,Moderate,0.03903279214168449,23.0,73.01387664794922
362754,57.4089755755812,High,0.12318729878986817,12.0,73.91397689819335
107383,57.40830500387643,High,0.0993804661829326,32.2,2.439377517700195
719122,57.402693903095205,High,0.08603303947524832,30.200000000000003,1.21155704498291
455213,57.40035153202219,High,0.10126721393724285,5.6000000000000005,72.23950462341308
525277,57.39931111514977,High,0.058756141422836965,24.0,1.4389466857910156
73806,57.397421663698196,High,0.0782812697310528,13.4,1.3007343292236329
166425,57.39497407365677,Very High,0.20990338489611657,32.4,2.3535225677490237
130443,57.39463434999419,Moderate,0.03918160537247428,62.0,1.2194958114624024
14086,57.393315013040606,High,0.09393101355763976,23.0,71.7563260269165
436213,57.39135717691243,High,0.050419712485764163,14.0,72.11654106140136
79757,57.39093125732117,High,0.1230295081634887,41.6,1.4198017501831055
544441,57.388868212673515,Moderate,0.029035969856307863,4.4,1.6214300537109376
1049333,57.38545849844914,High,0.10334910763190522,15.4,74.12850967407226
204962,57.38374711518603,High,0.159123229298875,20.400000000000002,3.8232268524169926
221871,57.380974154986454,High,0.08639182424567599,34.6,2.296680908203125
790123,57.38014504557905,High,0.06985674056697364,6.2,72.50442276000976
527938,57.375872915663294,Moderate,0.02429524593058323,30.400000000000002,70.99774181365967
307867,57.37400886895945,High,0.09625424237102784,32.6,2.308018112182617
38516,57.37309987317265,High,0.07227879562709146,15.200000000000001,1.6067480850219726
214365,57.3722105257168,High,0.1466164854048068,34.6,2.354231414794922
126835,57.36831095240158,Moderate,0.03324845767541184,23.200000000000003,71.83653972625733
1057131,57.368255868761196,Very High,0.31693210098432206,7.0,4.278174591064453
323215,57.36718651289658,High,0.07603474771482718,30.6,2.7496332550048828
34882,57.36643178091158,Moderate,0.03912843818151874,31.0,71.45124794006348
929528,57.364987207176426,High,0.18363263486482434,16.8,4.04095230102539
967427,57.36428126625593,Moderate,0.04120782976665173,35.6,72.51128440856934
307836,57.36352992501899,High,0.15964825110534892,25.6,2.575923843383789
76952,57.36335260869781,High,0.11374665800963445,49.0,1.347458839416504
98674,57.359576238542736,High,0.05543275579593361,15.8,72.9477547454834
351982,57.358332855929234,Very High,0.3030526464980555,13.200000000000001,4.39482925415039
1176563,57.35802897681829,High,0.06912227254702114,12.200000000000001,74.01938659667968
640436,57.35452800556004,Moderate,0.038108694970042684,24.8,71.2516644668579
560985,57.35085260587489,Moderate,0.0202173393365862,16.0,72.30072341918945
34136,57.34926336281714,High,0.12977509329799422,27.0,1.0974819946289063
953079,57.34918143089503,High,0.13079161361709918,20.400000000000002,73.96358154296875
312941,57.34763964126408,High,0.06348255825105176,27.8,2.441161422729492
1241251,57.346893086226764,High,0.08923887293983203,15.8,73.41463958740235
1041987,57.33698871983921,High,0.18768147916553005,14.0,74.42724899291993
1123941,57.33675388081783,High,0.18289089326390712,13.4,3.9975686645507813
434995,57.33146268622974,High,0.15557468016397094,22.400000000000002,1.5097349166870115
535828,57.329458320886005,High,0.10816933743970947,22.0,1.1261151123046875
186555,57.325795822313566,Moderate,0.042479775909749586,18.2,71.54470439910888
1207630,57.323111035314376,High,0.17459230288358268,16.400000000000002,2.9420088958740234
1050890,57.32268710074497,High,0.09768589694547095,14.200000000000001,74.11178848266601
1252708,57.320502304015825,High,0.0570959610045269,25.400000000000002,73.07216163635253
1109519,57.32016784587757,Very High,0.25802096692362286,13.4,3.807863845825196
466599,57.320040774648426,Moderate,0.038101108849887974,13.600000000000001,73.26444801330567
1077249,57.31955661568284,High,0.1700911413214519,14.0,72.99506576538086
964598,57.318862122982765,High,0.10203556030784985,27.0,2.502206268310547
667092,57.316744361753074,High,0.13520955106795235,9.4,8.1716015625
319456,57.316687592967064,High,0.07322752566361436,22.400000000000002,2.3031793212890626
1046272,57.31649985104599,High,0.13885889258532913,10.8,74.24971725463867
441966,57.312480551372595,High,0.07478001736244581,26.0,71.04683708190917
1221429,57.30755148137028,Very High,0.2500901243365437,14.8,3.1497264862060548
570662,57.30682745461063,High,0.07947977212834148,27.6,0.9812900161743164
1219868,57.305950522056236,High,0.08114864837023578,22.0,3.0728306579589844
510530,57.30436667305905,High,0.05616793711879314,21.200000000000003,71.04232364654541
1222065,57.30266738342934,High,0.12536236692744968,20.8,3.2926082611083984
138272,57.297449614979044,Moderate,0.04171671835370587,29.400000000000002,71.32864784240722
323987,57.29662784117791,High,0.06984228205823316,28.200000000000003,2.4119062042236328
143285,57.29553301926413,High,0.06837965122851851,25.8,1.524620590209961
539920,57.29496438500084,High,0.07060186159171929,17.0,1.3280620193481445
1205692,57.29489447625076,High,0.11911071479138158,13.600000000000001,3.825388641357422
11155,57.29293395778911,Very High,0.21177757045970022,37.0,2.546710739135742
10074,57.29240961105612,Very High,0.2176598470399963,17.8,3.9746424865722654
555810,57.29132672942869,High,0.08171436699488242,24.0,1.5383509826660158
854863,57.29076722155688,High,0.18485935777242976,8.6,74.2821255493164
1074496,57.29019638692048,Very High,0.4298444556560311,12.4,3.9176202392578126
131696,57.28807528975926,High,0.07476005161921212,57.400000000000006,1.4852095413208009
1176498,57.287457210334395,High,0.14830361820366558,19.400000000000002,3.86649169921875
354070,57.28725908217745,High,0.07835087028605711,14.0,79.0203173828125
237058,57.28666412849077,High,0.14816137120409734,44.2,2.441567916870117
136490,57.28654971117003,Moderate,0.0473821044033768,17.8,73.94147064208984
1173656,57.2843196465181,High,0.12590294156781634,11.8,73.83193878173829
1314451,57.27779757997253,High,0.061717470877442886,13.0,8.516798400878907
102626,57.27661064062424,Moderate,0.038662057760360365,15.0,72.03686683654786
729513,57.27654915350067,Moderate,0.03595475920063479,21.0,71.16679805755615
1239900,57.276264950310214,High,0.13590545723170203,13.8,3.0919134521484373
197693,57.274930408977454,High,0.069281761982822,18.6,73.93102447509766
294410,57.27469247391481,High,0.08257844816346534,11.600000000000001,71.85278347015381
747701,57.274310680271434,High,0.05504596928736442,9.8,79.02895629882812
562519,57.27365282413772,Moderate,0.029729457409922555,17.400000000000002,72.82191093444824
963197,57.2704969246499,High,0.09869489367480097,17.6,2.3838928985595707
779024,57.26703710230741,Moderate,0.04663094572217048,20.200000000000003,71.22286792755126
79608,57.26527232255325,High,0.09108213380738708,53.6,1.215813102722168
1220980,57.26494535962917,High,0.15243578695238175,21.400000000000002,2.9313210296630863
242660,57.26462133537811,Moderate,0.03422763819074177,37.6,2.6531373596191408
1020418,57.26138260922755,High,0.1100397525296095,13.200000000000001,8.595496215820313
735683,57.260990903244576,High,0.08975725808825875,22.0,1.5411608505249024
1176491,57.25860661864649,High,0.1205126918514868,18.2,4.028143615722656
1337757,57.25784443690684,High,0.0620925314113934,13.600000000000001,74.4359373474121
56734,57.257355093630615,High,0.08568862332530228,24.200000000000003,1.5541910934448242
437911,57.25730705246933,High,0.06892592043554066,21.8,1.6778969192504882
527859,57.252597261197025,High,0.05178476272103621,14.8,1.2027995681762695
866457,57.25213855215663,High,0.1560506690068284,11.8,8.568555908203125
175887,57.24974525936161,High,0.12295195371146699,13.0,74.42310897827149
1116446,57.24962267721409,High,0.15092895435217926,16.2,4.139459838867188
578216,57.249431828490074,Moderate,0.030759925035665686,16.0,78.22991058349609
643948,57.24932228091336,High,0.07036823067375775,12.200000000000001,1.1265071868896483
97969,57.24907018600081,High,0.10182765438865432,14.0,1.3851660919189452
519812,57.249063637400425,Moderate,0.03400901358626766,16.0,72.02801094055175
1182578,57.24836891852077,High,0.13002905509983642,6.2,76.03105606079102
1236933,57.246200279154564,High,0.195668530224703,10.8,8.50414031982422
1236917,57.24546620903452,High,0.1705012480071978,14.8,8.298107299804688
145221,57.24345010882722,High,0.07618386100839553,17.0,71.32338298797607
220173,57.24241152823064,High,0.12107962153604608,44.400000000000006,1.9378347015380861
1039378,57.240621360018736,Very High,0.3245855869202414,8.6,4.526891326904297
346728,57.240351201641005,Very High,0.2579563664653377,14.8,3.8251366424560542
314256,57.2378041492252,High,0.06174039553068076,22.0,2.4165062713623047
465438,57.236674532345276,Moderate,0.029814604019301954,9.0,71.35452877044678
350794,57.23543961070215,High,0.09610181256689469,11.200000000000001,74.4549299621582
845164,57.23483870187524,High,0.09516387012576347,17.0,73.92481124877929
1095527,57.23453206936098,High,0.065153999483389,17.400000000000002,73.92044921875
1340456,57.2327788517512,High,0.1721644121392117,2.4000000000000004,72.39517997741699
3424,57.231604634686235,High,0.10190545871911239,30.6,2.405664138793945
575241,57.2254710941214,Moderate,0.043588125945392575,22.8,1.4987773132324218
1342316,57.225224420169255,High,0.08407301758211669,15.600000000000001,73.30621711730957
1220983,57.22170919578753,Very High,0.21892106409957476,23.0,2.93083740234375
377528,57.220843620467974,High,0.18851873711238423,17.0,73.92297058105468
299890,57.2186059290339,High,0.1067955412630959,35.0,2.548755569458008
142228,57.21788735122589,Moderate,0.03763673211183945,16.6,72.02210716247559
1012615,57.21706212283593,Very High,0.34556088602323387,14.8,4.1636682128906255
67263,57.21265091922812,High,0.07279446480975524,19.400000000000002,1.1048777389526367
1110076,57.211983510359154,Very High,0.2007493375189943,16.2,3.830566864013672
37265,57.2110135850499,High,0.11900526142939746,14.600000000000001,1.1352677536010742
506116,57.210121273732966,High,0.12066167711101214,18.6,1.360430030822754
1057133,57.20880288087612,High,0.16548533848547134,7.6000000000000005,74.11107345581054
919427,57.20835979330816,High,0.08181425627345469,12.200000000000001,8.848959045410156
339560,57.20710865279681,Very High,0.2441017482751826,21.200000000000003,2.8905029296875
438549,57.2035245568053,High,0.07811673462709981,17.6,1.8851965713500975
1183309,57.20306401073202,High,0.09286226447288075,12.8,78.22686553955079
964986,57.20209080717693,Moderate,0.048365412448769955,22.8,72.61270446777344
293544,57.200479839848796,High,0.07015582061616313,40.0,1.9736659240722656
549761,57.19894702742792,High,0.05557001894732203,28.8,1.2139048004150392
98331,57.192805869724424,Moderate,0.03822584016196962,18.6,71.33885723114014
285468,57.187170770630644,High,0.08295927446727305,14.0,71.71857860565186
864008,57.18716375963825,Moderate,0.041834914648083456,12.200000000000001,78.39784301757813
221879,57.180922522246114,High,0.0887766278306744,37.0,2.373314208984375
967660,57.179421744090384,Very High,0.2003301222413594,39.6,2.594189987182617
1190353,57.17804721322581,High,0.0889708968421665,8.4,8.566536254882811
964056,57.177122856895465,High,0.10825266490956754,29.0,2.4146372222900387
1106691,57.176528108308474,Moderate,0.04957698214817609,23.8,73.11477439880372
967260,57.17604177016142,High,0.10020390827206814,28.0,2.430012588500977
345587,57.17587473744773,High,0.06822716979103718,7.2,75.50498672485351
70594,57.173346679994246,High,0.062048217367385666,58.2,1.1730326843261718
888814,57.17261844320062,High,0.18499991824833437,16.400000000000002,8.64065185546875
1015303,57.168762006484194,High,0.1197530799643611,10.0,74.82023040771485
128513,57.16760951253852,High,0.0792928159370979,26.200000000000003,2.402413330078125
522749,57.167525658620306,Moderate,0.04300169587199113,13.600000000000001,78.43140991210937
70942,57.16591205474687,High,0.0804114144282011,64.2,1.20408016204834
25908,57.16356420079496,High,0.06611316182646472,3.4000000000000004,74.97990249633789
1175924,57.16167279042844,High,0.07051703630259488,15.4,73.9584422302246
1221515,57.16156383434964,Very High,0.25807916881719145,16.6,3.1135894775390622
652844,57.16092567056174,High,0.11253062745925331,5.0,2.308723983764648
79697,57.16015968769338,High,0.10370373785088956,44.0,1.3499494171142579
308058,57.159463290743965,High,0.09208774988044124,23.200000000000003,2.4094388580322263
437670,57.1569476470082,High,0.12665612081173627,15.200000000000001,1.4515330123901367
267776,57.15657754416907,High,0.06714593727671449,25.400000000000002,71.44678451538086
1205104,57.156543973985166,High,0.16347873678441313,15.4,3.16679443359375
589027,57.15412673398552,High,0.05366244290366916,3.2,72.00894966125489
335540,57.15408964363327,High,0.06373403087372109,27.8,72.56631011962891
204574,57.153156962240324,Moderate,0.04086113998701478,28.400000000000002,72.51177627563476
530708,57.152281051274215,Moderate,0.04351359529449443,22.200000000000003,71.84432182312011
523500,57.14947065973921,Moderate,0.039792499988630936,14.600000000000001,78.3250082397461
1238642,57.14643146044426,High,0.165939971533632,20.8,3.446220016479492
439164,57.14545158873763,High,0.10023515611334886,20.200000000000003,1.2670052719116212
578866,57.14517764718911,High,0.0684518624563827,16.8,1.1192516326904296
312355,57.144485803220604,Moderate,0.02573793900035065,15.200000000000001,72.7338793182373
286405,57.14447239375731,High,0.0727814350419847,22.200000000000003,71.89023929595947
437834,57.14421986709088,High,0.10865287369753424,15.0,8.585079345703125
553965,57.14289556634933,Moderate,0.037283331772289076,11.200000000000001,72.38046836853027
1196590,57.14100934636733,High,0.0845793109385934,7.2,75.29426528930664
97914,57.13831227205611,High,0.13860945363384353,15.600000000000001,1.5908056640625001
1223568,57.13460121204439,High,0.19985121537023914,15.600000000000001,3.9813546752929687
332109,57.1330298674249,High,0.1827445085831287,11.200000000000001,3.8651586914062497
505066,57.13297634099111,Moderate,0.031765748147845406,26.0,71.09307384490967
640301,57.13232728307837,High,0.0954281763214617,20.0,1.3098407363891602
310025,57.13192367949837,High,0.056714493153302285,22.0,72.47139488220215
952224,57.13151563320943,High,0.11004269018031049,27.6,2.5388873291015623
327812,57.129617042657735,High,0.057481783680903814,15.600000000000001,73.37486473083496
99663,57.12777189592863,High,0.06485644913003705,51.0,1.4590926361083985
967736,57.127482760274816,High,0.1218633190681432,32.6,2.6065406799316406
1129135,57.12712067970625,High,0.09634065865576481,12.600000000000001,8.352789916992188
439273,57.12292667971307,High,0.08822950833678428,33.2,1.7114059066772462
73735,57.11548779138857,High,0.14315288173715926,22.6,1.1902570724487305
234733,57.11519954929386,High,0.14128297846223872,24.6,2.5004047393798827
301337,57.112856028972345,High,0.08545979131106238,27.0,2.8031744384765624
1201145,57.1123031767745,Very High,0.23191054910824513,9.200000000000001,4.253082275390625
437616,57.110805648438486,High,0.057159787496278466,16.6,1.563364791870117
1196328,57.11057044872321,High,0.10587333904487896,15.8,4.069679260253906
77725,57.10914770272452,High,0.08474675911499646,64.8,1.2633309173583984
644302,57.107483440687595,Moderate,0.046503422860827655,1.8,71.8365567779541
130440,57.10696589183026,High,0.056328228977231484,57.2,1.17271671295166
1310006,57.10695807013361,Moderate,0.04622440809627774,8.200000000000001,78.77983123779296
301347,57.10610933464988,High,0.1936495463624139,19.0,2.426081085205078
540114,57.10598063305672,High,0.06138096605420622,14.4,71.16051479339599
264611,57.10476249616411,High,0.16351709461289116,21.0,1.3075448226928712
36223,57.09359943897455,High,0.06693096364573296,44.400000000000006,1.826060485839844
124593,57.08983229362389,High,0.07904748956045529,21.400000000000002,1.7390633010864258
465187,57.089246077473454,High,0.05412060296480769,20.200000000000003,71.74216270446777
1337940,57.08903499769494,High,0.10818965835822426,10.200000000000001,74.06959228515625
523436,57.08664676294508,High,0.09508395025436055,10.8,9.027044677734375
174172,57.08605946300474,Very High,0.20467893323055206,18.400000000000002,2.937111511230469
967734,57.08492289536511,High,0.1407415048085469,31.200000000000003,2.5796289825439453
202439,57.084664410770756,High,0.11025274059262959,45.0,2.410298080444336
103066,57.08268879868994,High,0.07676897402620145,30.8,1.7930227661132814
1316725,57.081968436701146,High,0.07186193500275492,8.200000000000001,78.49821228027344
1172353,57.0809569276576,High,0.19274103875784637,19.200000000000003,8.252032470703124
170747,57.080439523170284,High,0.18629434961146343,26.0,3.8904025268554685
192659,57.08023475488304,High,0.08773783998603014,6.2,73.27031471252441
69526,57.078834951641,Moderate,0.025101328656189557,57.400000000000006,1.8115956115722656
66573,57.07744402401737,High,0.06776390038371292,28.0,1.108516616821289
376531,57.07539267644544,Very High,0.4208911872471284,18.400000000000002,3.945394592285156
170624,57.07460689136773,High,0.14967226081351234,13.600000000000001,3.9204158020019535
1207592,57.07450662160652,High,0.06820993019968404,12.4,73.55653373718262
1311592,57.06810849186212,High,0.09893372103506692,12.0,9.262708740234375
765259,57.067116364019526,High,0.16077415070460105,13.200000000000001,3.81937385559082
1193129,57.0670915245775,High,0.16420924103345563,10.200000000000001,9.059227294921875
703980,57.066002527248244,High,0.09312393227388492,14.600000000000001,8.922082214355468
102578,57.06534242534944,Moderate,0.030335315987157854,22.200000000000003,72.04763687133789
63166,57.063786671933684,Moderate,0.04469561545992599,20.400000000000002,71.78997875213624
199954,57.06135817629553,High,0.08063593809836495,17.0,72.86959434509278
88189,57.05913134415752,High,0.09843618399723951,23.6,1.4549440383911134
286929,57.05607993711765,High,0.1143885591798392,16.400000000000002,1.7470978546142577
548636,57.05383245867483,High,0.06237242742667968,27.8,1.0998223114013672
529898,57.047982987694695,High,0.07324798794292302,25.0,1.1826839447021484
139397,57.04541598226424,High,0.07825840075654475,30.200000000000003,71.2494995880127
138444,57.044884591454235,High,0.10431568302773288,28.200000000000003,1.2493084716796874
596741,57.044776917115065,High,0.1757645684650612,14.600000000000001,3.8910530090332034
421762,57.040042189234306,High,0.17053659046051514,7.6000000000000005,73.65200126647949
468927,57.03982340129358,Moderate,0.04761457677144599,16.400000000000002,71.86139778137208
435201,57.036143768943944,High,0.0730714126112941,21.0,1.9181884002685545
964659,57.033656468154696,Moderate,0.044943148420772676,32.2,72.47499450683594
42429,57.03240411135769,High,0.05682596000655833,69.0,1.6720217514038087
293238,57.03220648872517,Moderate,0.039621070714647356,20.0,72.2178498840332
525385,57.031930118467,Moderate,0.03352302898438456,30.8,71.06255554199218
122347,57.03173374250855,High,0.11617485633289373,24.0,3.088777313232422
317474,57.02987712646263,Moderate,0.049255564028759274,26.0,72.74365348815918
1271948,57.02785311170594,Moderate,0.04243123227873125,9.600000000000001,78.83736389160157
205401,57.0252662335629,High,0.12252232279774289,37.800000000000004,2.3086205291748048
73870,57.02427175986293,High,0.07096619275700684,52.2,1.2417315673828124
570668,57.02322674710436,Moderate,0.03679134475035699,30.400000000000002,1.3469631958007813
134736,57.021053423016845,High,0.08470763845503697,31.200000000000003,1.224027442932129
562962,57.02103386383559,Moderate,0.04205868652968113,16.400000000000002,72.88949081420898
125125,57.02078945025868,Moderate,0.03961054251553102,19.6,72.09695129394531
314693,57.019746226241054,High,0.07798138652606885,23.6,2.147391815185547
565945,57.018766761338185,Moderate,0.010549895256097439,24.200000000000003,72.08011039733887
1217023,57.01601655210098,High,0.07145193888052205,12.600000000000001,73.58862983703614
787790,57.01422272674472,High,0.057510055694950005,11.200000000000001,74.06173248291016
477244,57.009303660651696,High,0.07081437830092453,26.200000000000003,1.0213130950927736
231492,57.0089021556309,High,0.09057672688461667,8.0,75.75052703857422
1182677,57.00809558770819,High,0.15211763892485122,12.0,4.0244641113281245
1132180,57.00708549881564,High,0.06855638157366989,6.6000000000000005,75.19262390136718
561666,57.00642010954033,High,0.09775057272125427,28.400000000000002,1.0712796020507813
306811,57.003963310980076,High,0.16327704288475858,22.200000000000003,1.1966218185424804
530087,57.002149234911,High,0.060637204425890635,5.0,71.83936584472656
103133,56.998555881923565,High,0.08068802367142112,24.8,2.500652847290039
1353795,56.998024462022144,Moderate,0.04839572301718789,6.6000000000000005,74.79563980102539
732072,56.99494419199854,High,0.14128156842847994,32.4,1.0788015747070312
538847,56.99222132348618,High,0.06105357647455316,22.0,71.51096515655517
464232,56.991989914252756,Moderate,0.03375263755187756,21.0,71.26822589874267
127443,56.990924814213756,High,0.12720658848552996,16.8,1.6440883255004883
234731,56.98834205309774,High,0.13791890430638018,20.6,2.593011703491211
866498,56.98621694213807,High,0.18076595203723683,12.200000000000001,8.544108581542968
586830,56.98439353048003,High,0.08443960332589757,20.400000000000002,2.358618850708008
1125530,56.98200312755765,High,0.1012076993760594,16.0,3.684103775024414
308385,56.98127089923774,High,0.13731128859253328,23.200000000000003,2.3854742431640625
42385,56.98056551309595,High,0.07056740718887507,72.4,1.513004379272461
78382,56.97873421799426,Moderate,0.04135664945473165,31.200000000000003,71.56172863006591
299804,56.97374565703397,High,0.05082382213746832,16.6,72.69649467468261
888918,56.97336993387722,Moderate,0.03893805102112012,16.0,78.68360931396484
845111,56.9720091113222,High,0.19914689475541783,17.2,3.9412632751464844
380947,56.97193721731213,High,0.16152190875163755,9.0,74.78232849121093
301955,56.970771795322726,Very High,0.20250040152394025,19.400000000000002,2.3982511138916016
277475,56.97067066420152,High,0.06521214644860944,28.6,71.80780441284179
1074465,56.9705878755922,Very High,0.3899978312312379,13.200000000000001,3.874999694824219
1113284,56.96717065217761,High,0.19645689023378585,16.0,3.952191009521484
104130,56.96324545532549,High,0.07881239822843764,10.8,73.8756689453125
1025118,56.962540898894815,High,0.15561776232258434,5.4,75.34854782104492
796253,56.96240906765456,High,0.07766857399527043,12.0,72.58318901062012
1252706,56.96167233336448,High,0.14485072954596348,22.8,2.879699935913086
1243497,56.96127808410294,High,0.058829186738757366,14.4,73.74703987121582
312687,56.96109335827494,High,0.11013670437338624,22.8,2.5323788452148435
552956,56.960250016587345,Moderate,0.044639604260755285,28.400000000000002,1.344770393371582
79333,56.958605235134314,High,0.09205576584746886,68.60000000000001,1.2486214828491211
629455,56.95682890818682,High,0.05569204099503445,11.4,78.94452087402344
315067,56.95478558451187,Moderate,0.03836375213813494,14.200000000000001,72.88485824584961
553747,56.95348657597633,High,0.0651412661340201,13.600000000000001,72.20573150634766
632510,56.94836891331556,High,0.06551702895764681,17.8,8.225549926757813
54296,56.94718371422387,Moderate,0.03507378439593769,28.6,72.49615509033202
1213191,56.94683743165234,Very High,0.20610029052411782,22.0,3.311875076293945
129265,56.94381970704769,Moderate,0.04691012525546056,24.200000000000003,71.6754423904419
550575,56.942179952891244,High,0.06906762826619109,25.0,1.0479689025878907
729605,56.94130875595954,High,0.09638188201447126,33.0,1.0698002243041993
34248,56.938267478348564,High,0.11262671917136555,49.2,1.276482810974121
302506,56.93823563847016,High,0.1114046555497135,21.200000000000003,2.487426452636719
963563,56.937740952444685,High,0.1456975088677916,31.6,2.374222869873047
307868,56.93663481467914,High,0.08286469159600096,34.6,2.307096176147461
67380,56.93577609337318,High,0.16680603562135687,26.200000000000003,1.302411003112793
1105089,56.93130781759609,High,0.15872283223659978,15.4,3.8384239196777346
967433,56.92903802487286,High,0.08679566344916688,27.0,2.465520172119141
37794,56.92770810937408,Moderate,0.03417619135930072,17.400000000000002,1.1761574935913086
69520,56.92186348309986,Moderate,0.02427857715579669,50.2,2.0457186126708984
557294,56.92090899834102,Moderate,0.04674185710369836,14.4,1.4041145324707032
763063,56.91988439474186,High,0.05473867908018533,5.0,71.52983325958252
129588,56.91984250115254,Moderate,0.04462552282263185,21.6,71.95587562561035
48560,56.91880712808627,High,0.08478000903001762,50.0,1.3998274612426758
127971,56.913585784003175,High,0.11579901974552242,37.0,1.3627795028686522
1131117,56.9133782051714,High,0.08532232937480866,6.2,75.53034042358398
787446,56.912995463945634,High,0.07319962171648844,12.8,73.89127914428711
163447,56.911823632656315,High,0.10630048594000666,34.0,2.4350342559814453
566161,56.910717202969636,High,0.068317315740919,31.6,1.4950294876098633
1187127,56.90685325869188,High,0.08969219797665398,15.8,78.5274560546875
594670,56.90521651459269,High,0.061231300788517046,14.600000000000001,78.3869271850586
84954,56.905138736957994,High,0.08689404616099031,27.200000000000003,1.3175986862182616
1176360,56.904888106800904,High,0.14946401612128524,14.0,4.0202243041992185
120001,56.90436468034922,High,0.09788765892985903,19.6,1.7131723022460936
1021234,56.902925898048004,High,0.12874111669587085,17.0,4.213519134521484
73732,56.90040788460454,High,0.06401143445170455,39.6,1.1225632095336915
376532,56.89994773860831,Very High,0.39471809797297974,16.2,3.8816235351562502
1219697,56.89932752203167,High,0.10919677164283938,12.8,3.012528076171875
66300,56.89892979544974,Moderate,0.03537545324769772,15.600000000000001,71.6378246307373
542504,56.89658839616104,High,0.05017269444424618,28.200000000000003,1.0750884246826171
1012613,56.89556632920571,Very High,0.36943791505452206,14.600000000000001,4.216060180664062
864020,56.89523783093882,High,0.10118862964102684,13.600000000000001,8.50427947998047
308752,56.89102449105623,High,0.09537735191141741,41.0,2.3859542083740233
104196,56.89070064763591,High,0.10547442163551768,14.4,73.62072639465332
787769,56.890292667879535,High,0.06914318921284726,11.4,73.81016799926758
77541,56.8869679796573,High,0.0643784652764139,53.800000000000004,1.2526041412353517
436366,56.88596321166447,High,0.13707058499847047,14.600000000000001,1.9992189788818358
100339,56.884148919866846,High,0.051157018739774095,29.6,71.6113676071167
1380774,56.88350012282751,High,0.1553124512933448,17.400000000000002,2.915409164428711
272932,56.882985753483936,High,0.055094960299969346,24.200000000000003,71.53425628662109
335195,56.881769064880665,High,0.10411550678809894,14.4,2.8182653045654296
327324,56.881616817693086,High,0.1753767783021457,23.200000000000003,2.9189623260498045
1181702,56.87989274946369,High,0.07713291379653038,12.0,73.91602172851563
111572,56.87945567651524,Moderate,0.03988991199681752,32.2,72.72212005615235
945579,56.87821028440216,High,0.10017394264930002,24.200000000000003,2.4896537017822267
760071,56.87795753702151,High,0.09226842133953625,13.0,8.20743621826172
1214382,56.87716264359082,High,0.1713765095253509,18.0,2.974113006591797
843206,56.873720170617595,Very High,0.43581288326912443,8.200000000000001,5.239456787109375
1182190,56.87314610205014,High,0.15200983864418055,13.8,4.226238555908203
