station,date,temp_max,temp_min,temp_mean,rh_mean,rh_min,ws_max,ws_gust_max,ws_mean,precip,sunshine,dewpoint,eff_humidity
태백,2023-05-01,15.7,3.8,9.4,55.1,28.0,4.7,9.8,1.3,1.9,9.1,-0.1,55.17
태백,2023-05-02,22.4,0.9,12.2,50.3,20.0,2.9,5.7,0.7,0.0,10.4,-0.1,50.69
태백,2023-05-03,24.8,7.4,16.4,40.8,11.0,4.2,7.1,1.2,0.0,10.4,0.7,44.129999999999995
태백,2023-05-04,22.6,8.2,15.6,66.0,48.0,4.9,8.5,1.9,0.0,8.3,9.1,59.39
태백,2023-05-05,19.4,9.6,15.9,86.9,75.0,6.1,12.1,3.3,23.4,0.2,13.6,78.11
태백,2023-05-06,9.6,5.5,6.8,94.1,89.0,5.8,13.2,2.4,64.6,0.0,5.8,89.85
태백,2023-05-07,8.5,1.4,6.0,82.3,66.0,4.3,8.6,1.8,0.1,0.0,3.1,85.11999999999999
태백,2023-05-08,18.6,-1.3,9.9,52.6,21.0,4.4,7.8,1.4,0.0,11.2,-1.4,62.69
태백,2023-05-09,23.3,3.5,14.9,47.1,19.0,3.6,9.2,1.3,0.0,11.3,1.6,51.72
태백,2023-05-10,22.6,5.9,13.8,51.4,17.0,4.6,6.3,1.2,0.0,11.3,2.1,50.66
태백,2023-05-11,19.4,5.0,12.3,68.4,46.0,4.0,7.1,1.4,0.0,7.9,6.1,62.870000000000005
태백,2023-05-12,21.8,5.3,14.1,61.5,34.0,4.4,7.3,1.1,0.0,6.1,5.8,61.87
태백,2023-05-13,20.4,7.7,13.2,72.6,31.0,3.9,6.7,0.9,12.2,7.0,7.6,69.96
태백,2023-05-14,21.2,7.2,13.6,70.6,36.0,4.3,7.2,0.9,0.0,9.1,7.3,70.09
태백,2023-05-15,24.6,6.1,16.7,54.5,24.0,4.9,7.9,1.5,0.0,11.2,5.8,59.529999999999994
태백,2023-05-16,29.2,13.3,22.3,41.8,20.0,5.8,11.8,1.8,0.0,10.5,7.4,47.22
태백,2023-05-17,28.0,13.2,21.0,37.0,17.0,5.9,9.9,2.3,0.0,11.6,4.2,39.71
태백,2023-05-18,19.2,11.3,14.6,80.8,62.0,4.7,9.8,1.0,3.1,0.0,11.2,68.13999999999999
태백,2023-05-19,13.6,9.2,11.9,95.0,87.0,3.6,7.8,1.5,2.9,0.0,11.1,86.36
태백,2023-05-20,25.5,7.2,17.6,64.8,38.0,3.9,8.3,1.5,0.0,10.5,9.9,72.43999999999998
태백,2023-05-21,23.7,14.8,18.3,47.1,30.0,6.0,10.4,2.1,0.0,7.2,6.3,55.43
태백,2023-05-22,17.5,7.7,13.0,64.8,41.0,5.6,10.4,1.7,0.0,2.9,6.0,61.25999999999999
태백,2023-05-23,19.7,3.9,10.9,67.8,29.0,6.2,10.0,1.1,0.3,9.0,4.1,65.13
태백,2023-05-24,22.6,2.6,13.7,54.8,18.0,3.4,5.9,0.9,0.0,9.3,2.7,58.39999999999999
태백,2023-05-25,23.9,7.8,16.0,56.8,23.0,3.9,6.2,0.8,0.0,7.6,6.3,57.5
태백,2023-05-26,24.1,12.9,18.1,55.3,36.0,4.5,7.6,1.4,0.0,10.3,8.3,55.55
태백,2023-05-27,21.5,12.3,16.9,80.9,59.0,3.2,5.6,0.7,0.3,0.7,13.4,73.37
태백,2023-05-28,20.3,15.2,17.3,89.5,77.0,4.3,8.0,1.6,4.5,0.0,15.5,84.36
태백,2023-05-29,18.0,13.6,16.5,95.6,85.0,3.0,5.6,0.6,17.2,0.2,15.7,92.91
태백,2023-05-30,18.3,10.3,13.3,89.4,69.0,3.8,6.0,1.2,0.0,0.7,11.4,90.65
태백,2023-05-31,23.8,7.4,15.9,59.1,28.0,4.0,7.1,1.4,0.0,12.0,6.6,68.81
태백,2023-06-01,26.4,10.9,18.8,61.5,33.0,3.0,5.6,1.0,0.0,5.7,10.6,63.81
태백,2023-06-02,25.7,13.5,19.8,60.5,32.0,5.5,9.9,1.7,0.0,11.3,10.7,60.55999999999999
태백,2023-06-03,24.9,11.2,18.0,53.3,26.0,3.8,8.4,1.3,0.0,11.9,7.0,55.559999999999995
태백,2023-06-04,24.9,10.1,18.5,47.1,26.0,4.5,10.5,1.4,0.0,12.0,6.0,49.67999999999999
태백,2023-06-05,25.2,10.9,18.6,54.6,36.0,3.9,9.9,1.5,0.0,12.5,8.9,52.97
태백,2023-06-06,26.5,13.3,19.1,57.8,27.0,4.1,6.9,1.3,0.0,9.4,10.0,56.089999999999996
태백,2023-06-07,25.1,13.2,19.4,63.8,36.0,4.8,8.5,1.7,0.0,11.3,11.8,61.68
태백,2023-06-08,26.9,14.1,20.1,56.5,26.0,4.8,10.3,2.0,1.5,6.2,9.9,58.089999999999996
태백,2023-06-09,24.7,11.9,17.8,63.5,27.0,3.7,7.6,1.2,1.8,10.7,9.3,62.13
태백,2023-06-10,26.1,11.2,18.2,69.4,40.0,6.3,9.5,1.1,2.4,5.3,11.7,66.93
태백,2023-06-11,26.4,13.3,18.2,81.3,47.0,3.8,9.6,1.3,2.1,7.5,14.6,77.13999999999999
태백,2023-06-12,22.9,12.9,17.3,85.5,57.0,4.8,6.8,1.5,1.1,6.4,14.6,83.05
태백,2023-06-13,25.1,13.5,18.1,75.4,37.0,4.9,7.9,1.1,0.7,8.5,13.0,78.00999999999999
태백,2023-06-14,23.7,11.5,15.6,86.5,51.0,4.8,7.5,1.1,17.7,4.7,12.9,84.17999999999999
태백,2023-06-15,22.0,10.9,15.2,88.0,58.0,4.5,6.5,1.0,4.9,6.0,12.9,86.44
태백,2023-06-16,29.0,12.2,20.9,72.1,44.0,2.9,7.0,0.8,0.0,12.2,14.9,76.72
태백,2023-06-17,32.8,15.0,23.8,59.4,28.0,3.0,5.8,0.8,0.0,11.8,14.5,64.8
태백,2023-06-18,29.4,16.0,22.1,65.6,42.0,4.2,7.8,1.3,0.0,10.9,14.6,65.00999999999999
태백,2023-06-19,27.5,14.7,20.0,75.9,47.0,4.1,6.5,1.6,0.0,10.6,15.1,72.19
태백,2023-06-20,23.8,12.2,17.8,73.3,42.0,3.4,5.7,1.0,0.0,4.2,12.6,73.05
태백,2023-06-21,22.4,14.2,17.4,91.8,73.0,3.3,5.7,1.2,37.8,0.6,15.9,86.50999999999999
태백,2023-06-22,24.5,14.5,18.3,79.4,51.0,3.6,6.8,0.9,0.0,5.2,14.3,81.27
태백,2023-06-23,23.5,12.8,17.6,83.0,64.0,5.6,8.1,1.9,0.0,11.9,14.4,83.16
태백,2023-06-24,28.2,11.5,20.0,75.8,40.0,4.3,6.5,1.2,0.0,12.3,14.9,77.6
태백,2023-06-25,28.5,15.7,21.8,74.5,47.0,2.9,4.8,0.8,0.0,8.1,16.5,75.61
태백,2023-06-26,23.4,16.9,20.2,90.9,80.0,4.3,8.3,1.2,55.3,0.4,18.5,86.11
태백,2023-06-27,26.9,19.4,22.8,70.4,51.0,5.3,13.8,2.1,49.3,10.7,16.8,74.91000000000001
태백,2023-06-28,28.2,18.8,23.5,64.5,50.0,4.8,13.2,2.3,0.0,10.0,16.3,68.32000000000001
태백,2023-06-29,24.5,20.2,22.3,83.3,69.0,3.3,5.8,1.4,73.2,0.4,19.1,78.25
태백,2023-06-30,23.2,17.8,19.6,94.1,80.0,4.1,6.2,1.2,7.2,0.3,18.5,88.97999999999999
태백,2023-07-01,31.5,16.3,23.3,72.8,25.0,3.1,4.5,0.9,0.0,11.1,17.0,78.11
태백,2023-07-02,31.2,18.1,23.5,74.8,38.0,3.3,5.4,0.9,0.0,7.3,18.1,76.32999999999998
태백,2023-07-03,30.4,17.4,22.8,81.8,50.0,4.1,5.7,1.1,0.0,9.3,19.1,79.5
태백,2023-07-04,27.8,18.8,22.2,83.5,52.0,4.4,7.6,2.0,9.0,4.1,19.0,82.29
태백,2023-07-05,26.3,20.0,22.7,71.9,49.0,5.0,11.6,2.3,30.1,8.0,17.0,75.21000000000001
태백,2023-07-06,28.2,18.1,23.9,66.3,49.0,4.6,8.5,1.8,0.0,2.7,16.9,69.14
태백,2023-07-07,24.1,16.1,19.0,83.8,59.0,3.5,6.5,1.0,6.4,0.2,16.0,79.11
태백,2023-07-08,25.5,17.6,20.2,90.4,70.0,4.0,6.3,0.8,0.0,1.6,18.4,86.67
태백,2023-07-09,28.0,19.3,22.6,83.3,62.0,3.2,6.7,1.2,10.5,2.9,19.4,84.77
태백,2023-07-10,28.0,18.9,23.2,78.0,57.0,3.6,6.7,1.3,8.7,5.8,18.9,80.3
태백,2023-07-11,27.3,18.6,22.0,82.9,62.0,4.2,8.5,1.5,25.9,2.9,18.8,81.96
태백,2023-07-12,28.3,19.2,23.2,79.4,57.0,3.9,7.2,0.8,0.0,3.8,19.2,79.96
태백,2023-07-13,24.2,20.2,21.7,93.0,79.0,2.4,4.5,0.8,9.6,0.0,20.5,89.27
태백,2023-07-14,24.7,20.7,23.0,87.0,79.0,6.4,16.2,3.7,49.8,0.0,20.7,87.44
태백,2023-07-15,23.4,19.6,21.5,88.4,72.0,3.9,8.6,1.6,84.8,0.5,19.4,88.58
태백,2023-07-16,27.5,20.5,23.1,77.3,59.0,4.8,10.7,2.0,0.0,2.0,18.8,80.49
태백,2023-07-17,29.1,21.4,24.2,79.1,60.0,4.6,10.3,1.5,0.3,5.0,20.2,79.66999999999999
태백,2023-07-18,23.2,19.0,21.0,88.4,73.0,4.0,8.9,1.4,7.2,0.0,18.9,85.43
태백,2023-07-19,27.5,16.8,21.4,82.6,48.0,5.2,7.0,1.4,0.0,10.3,17.9,83.41
태백,2023-07-20,30.2,16.1,22.5,82.4,53.0,3.2,4.9,1.0,0.0,8.7,18.9,83.04
태백,2023-07-21,30.0,17.9,22.9,83.8,56.0,4.2,6.3,1.0,0.0,9.6,19.7,83.4
태백,2023-07-22,28.8,17.0,22.8,74.9,48.0,4.3,10.1,1.8,0.0,7.8,17.6,77.42999999999999
태백,2023-07-23,26.3,22.5,24.3,75.4,64.0,6.0,13.0,3.5,0.6,0.0,19.6,76.14
태백,2023-07-24,27.0,20.5,23.3,85.1,68.0,3.8,7.7,1.2,18.0,0.5,20.5,82.13999999999999
태백,2023-07-25,28.2,20.5,23.2,82.0,59.0,4.6,6.7,1.3,1.9,3.7,19.8,81.96000000000001
태백,2023-07-26,30.2,20.9,23.9,79.6,53.0,3.4,6.4,1.5,0.0,3.8,20.0,80.63
태백,2023-07-27,31.6,19.2,24.7,77.0,45.0,3.6,6.1,0.9,0.0,9.8,19.8,78.02
태백,2023-07-28,32.1,19.7,25.4,76.3,45.0,3.7,5.9,1.0,0.0,11.1,20.3,76.77
태백,2023-07-29,33.3,19.4,25.6,72.4,33.0,3.1,5.6,0.8,0.0,11.1,19.2,73.64
태백,2023-07-30,31.1,19.0,24.0,83.3,53.0,2.9,6.6,0.7,4.4,8.5,20.5,80.41999999999999
태백,2023-07-31,31.0,20.0,24.5,82.5,54.0,3.7,6.1,1.0,0.0,8.2,20.9,81.64999999999999
태백,2023-08-01,31.8,17.7,24.6,75.6,48.0,2.5,4.1,0.6,0.0,10.0,19.4,77.74999999999999
태백,2023-08-02,31.9,19.6,25.9,74.6,44.0,2.8,5.2,0.8,0.0,9.0,20.5,75.58999999999999
태백,2023-08-03,31.6,22.0,26.1,65.9,46.0,4.0,7.9,1.3,0.0,9.5,18.9,68.61
태백,2023-08-04,31.3,22.1,26.1,72.6,51.0,2.9,7.6,1.0,0.0,6.6,20.6,71.46
태백,2023-08-05,33.3,20.8,26.3,76.5,50.0,3.1,6.0,0.7,0.0,7.2,21.4,74.66
태백,2023-08-06,30.0,20.7,24.5,86.4,66.0,4.0,6.4,1.1,0.0,5.4,21.9,83.04
태백,2023-08-07,26.6,20.0,22.4,92.4,74.0,4.6,7.0,1.6,0.4,0.8,21.0,89.61000000000001
태백,2023-08-08,22.3,18.1,20.3,95.8,89.0,2.9,6.0,1.7,0.3,0.0,19.5,94.17999999999999
태백,2023-08-09,19.7,18.1,19.0,97.1,95.0,3.7,6.2,1.7,17.0,0.0,18.5,96.36999999999998
태백,2023-08-10,22.4,18.1,19.2,95.0,87.0,5.7,11.0,3.2,182.3,0.0,18.3,95.5
태백,2023-08-11,28.1,18.7,22.1,79.4,56.0,5.2,10.0,2.5,1.0,7.1,18.1,84.28999999999999
태백,2023-08-12,28.0,18.6,22.0,86.0,54.0,3.7,6.5,1.1,0.1,1.4,19.2,85.58
태백,2023-08-13,28.4,18.3,22.0,87.4,60.0,4.1,6.2,1.0,0.0,4.3,19.7,86.32
태백,2023-08-14,28.1,19.4,22.6,83.6,62.0,3.6,5.7,1.4,0.0,6.8,19.5,84.59999999999998
태백,2023-08-15,24.9,18.8,20.5,90.6,73.0,5.8,7.7,2.1,0.1,4.5,18.8,88.87999999999998
태백,2023-08-16,28.3,17.6,21.9,85.5,65.0,3.9,6.0,1.3,0.0,6.5,19.2,86.33
태백,2023-08-17,28.9,19.5,22.3,87.8,63.0,3.4,4.8,1.0,0.0,2.6,20.0,87.62
태백,2023-08-18,29.4,19.1,23.2,83.1,59.0,3.4,5.4,1.1,0.0,7.6,20.0,84.27999999999999
태백,2023-08-19,29.1,21.8,24.3,86.6,65.0,3.0,4.3,1.1,0.0,1.6,21.7,86.02
태백,2023-08-20,28.6,20.9,22.9,92.8,72.0,4.0,6.7,0.9,16.2,2.6,21.5,90.59
태백,2023-08-21,31.1,19.7,24.2,82.4,53.0,3.7,6.2,1.1,0.0,8.6,20.6,84.89999999999999
태백,2023-08-22,30.1,20.5,25.2,73.9,56.0,4.5,8.3,2.1,0.0,8.0,20.0,77.49000000000001
태백,2023-08-23,30.5,18.3,23.7,79.6,58.0,7.4,11.3,1.9,13.1,6.3,19.7,78.74
태백,2023-08-24,22.5,18.3,20.4,96.8,90.0,2.5,4.0,0.4,30.5,0.0,19.8,91.07
태백,2023-08-25,28.5,17.6,22.0,82.1,54.0,3.6,6.2,0.9,29.9,5.7,18.4,84.78999999999998
태백,2023-08-26,28.4,15.3,20.9,81.9,54.0,2.8,4.4,0.8,0.0,7.1,17.3,83.43
태백,2023-08-27,25.3,15.8,20.3,82.0,62.0,3.9,6.2,1.1,0.0,6.5,16.9,81.99
태백,2023-08-28,23.2,17.5,20.0,86.8,69.0,4.1,5.9,0.8,0.0,0.8,17.7,85.35
태백,2023-08-29,26.5,21.0,23.5,81.9,64.0,4.9,10.2,2.7,2.7,2.0,20.1,82.89
태백,2023-08-30,23.9,18.6,21.1,95.0,81.0,3.1,5.9,1.2,53.4,0.0,20.2,91.56
태백,2023-08-31,26.9,17.0,20.5,86.1,58.0,3.6,5.4,1.0,9.9,3.4,17.8,87.45999999999998
태백,2023-09-01,27.6,12.0,19.0,75.3,33.0,2.9,4.6,0.6,0.0,7.9,13.3,79.42999999999999
태백,2023-09-02,25.9,12.5,19.3,83.4,59.0,3.8,5.7,1.0,0.0,7.0,16.1,82.05
태백,2023-09-03,26.5,18.0,20.5,89.9,70.0,3.8,5.6,0.9,1.0,1.8,18.7,87.14
태백,2023-09-04,24.8,17.7,21.1,88.5,73.0,4.1,5.9,1.2,0.0,1.4,19.0,88.27
태백,2023-09-05,24.6,16.1,20.4,82.4,59.0,3.8,7.2,1.6,0.0,3.2,17.1,84.36999999999999
태백,2023-09-06,24.4,15.0,19.1,83.4,64.0,5.2,9.6,2.0,0.0,5.4,16.0,83.71
태백,2023-09-07,24.2,13.1,18.1,78.6,59.0,4.4,7.3,1.9,0.0,9.4,14.1,79.94
태백,2023-09-08,25.6,12.0,18.6,77.9,48.0,3.9,5.5,1.4,0.0,8.2,14.2,78.59
태백,2023-09-09,26.2,8.1,17.0,75.6,44.0,4.0,5.9,1.2,0.0,9.6,12.1,76.36
태백,2023-09-10,26.6,12.0,19.1,84.1,56.0,4.2,6.7,1.3,0.0,9.2,16.0,81.78
태백,2023-09-11,26.3,16.7,20.2,85.4,58.0,3.2,5.8,1.0,0.0,3.8,17.4,84.16
태백,2023-09-12,27.6,17.2,21.0,83.1,51.0,2.3,4.1,0.7,0.7,4.5,17.7,83.66
태백,2023-09-13,19.7,16.2,17.9,97.3,92.0,3.5,5.6,0.9,34.4,0.0,17.4,93.27000000000001
태백,2023-09-14,19.2,16.1,17.5,97.1,92.0,2.9,5.7,0.9,10.2,0.0,17.0,95.73999999999998
태백,2023-09-15,19.8,17.2,18.4,97.8,93.0,2.8,6.3,0.7,22.8,0.0,18.0,97.61
태백,2023-09-16,26.0,18.2,20.6,94.1,69.0,3.0,4.9,0.9,6.0,1.2,19.5,95.13999999999999
태백,2023-09-17,26.1,19.0,20.8,89.8,59.0,3.2,5.0,1.1,3.2,3.0,18.9,91.46
태백,2023-09-18,28.1,17.2,20.8,85.1,52.0,4.0,6.5,1.1,14.7,7.0,17.8,86.94
태백,2023-09-19,26.5,16.5,20.8,71.4,45.0,3.7,7.0,1.2,0.0,7.3,15.0,75.98
태백,2023-09-20,18.2,15.4,16.5,94.4,83.0,5.4,11.4,1.5,90.7,0.0,15.5,88.87
태백,2023-09-21,17.2,11.2,13.8,88.6,67.0,5.2,9.1,2.1,8.6,1.2,11.8,88.03999999999999
태백,2023-09-22,22.3,9.3,14.6,84.9,51.0,3.6,4.9,0.9,0.0,7.3,11.5,86.59
태백,2023-09-23,20.9,8.9,14.9,84.5,57.0,5.7,8.2,1.6,0.6,6.6,12.1,84.99
태백,2023-09-24,18.8,13.0,14.8,78.5,56.0,3.8,7.2,1.7,0.0,6.5,10.9,80.33999999999999
태백,2023-09-25,22.5,13.2,16.2,86.5,59.0,3.2,4.7,0.7,5.9,3.3,13.7,84.7
태백,2023-09-26,18.0,15.3,16.7,98.5,97.0,2.3,3.9,0.3,25.3,0.0,16.4,94.09999999999998
태백,2023-09-27,20.3,16.5,18.1,96.4,88.0,1.9,3.3,0.4,0.6,0.0,17.4,95.83000000000001
태백,2023-09-28,24.9,14.2,18.7,75.8,50.0,3.2,6.5,1.1,0.0,8.0,13.9,82.19
태백,2023-09-29,20.9,10.9,15.2,85.4,58.0,3.1,4.6,0.7,0.0,1.1,12.4,84.58
태백,2023-09-30,21.6,11.3,15.4,72.0,45.0,3.4,6.9,1.0,4.2,5.9,10.1,75.06
태백,2023-10-01,19.5,7.0,13.2,67.5,37.0,3.5,6.2,1.0,0.0,9.1,6.6,70.19
태백,2023-10-02,20.1,4.6,11.1,72.8,26.0,3.5,6.0,0.9,0.0,9.1,5.1,71.66
태백,2023-10-03,16.6,5.0,10.1,84.3,53.0,3.1,5.1,0.6,0.0,0.6,7.2,80.32
태백,2023-10-04,20.4,5.2,13.6,69.3,36.0,3.3,7.2,1.1,0.1,8.6,7.5,72.65
태백,2023-10-05,16.0,6.1,10.2,56.8,32.0,3.2,6.6,1.3,0.0,9.0,1.4,62.05
태백,2023-10-06,21.5,2.0,9.7,72.3,28.0,4.0,5.8,0.7,0.0,8.9,3.8,68.89999999999999
태백,2023-10-07,16.3,4.5,10.2,83.0,48.0,3.6,5.8,0.8,0.0,3.1,7.0,78.24000000000001
태백,2023-10-08,14.8,8.0,11.2,85.6,63.0,3.5,6.4,0.9,0.7,0.9,8.7,83.75
태백,2023-10-09,16.6,6.4,11.3,90.4,67.0,3.4,5.1,0.9,0.0,1.6,9.6,88.7
태백,2023-10-10,16.7,6.0,11.0,80.5,56.0,4.8,8.2,1.6,0.0,7.9,7.5,82.99
태백,2023-10-11,16.9,4.5,9.7,82.8,49.0,3.0,4.3,0.5,0.0,4.7,6.5,83.10000000000001
태백,2023-10-12,19.0,4.0,11.0,82.6,48.0,3.6,5.8,1.0,0.0,7.2,7.7,82.42999999999999
태백,2023-10-13,19.9,7.4,11.5,82.1,35.0,2.7,4.9,0.7,0.0,4.2,8.0,82.27
태백,2023-10-14,17.2,5.3,10.3,80.6,45.0,3.7,6.6,0.9,0.6,4.3,6.6,81.1
태백,2023-10-15,16.1,5.9,11.5,72.3,50.0,3.2,10.0,1.3,0.0,8.3,6.3,74.93999999999998
태백,2023-10-16,17.1,5.0,11.0,80.1,48.0,3.7,7.6,1.0,0.0,5.6,7.4,78.59
태백,2023-10-17,19.6,0.5,8.3,74.8,31.0,4.0,5.3,0.9,0.0,8.2,3.1,75.61
태백,2023-10-18,21.5,0.7,12.0,53.9,19.0,4.6,8.0,1.5,0.0,8.2,0.6,60.699999999999996
태백,2023-10-19,15.4,9.9,13.0,67.4,32.0,4.6,8.4,1.5,0.4,0.4,6.3,65.44
태백,2023-10-20,11.7,2.9,7.7,53.4,25.0,4.1,11.1,1.2,3.3,7.6,-2.1,56.25
태백,2023-10-21,10.6,-1.3,4.3,63.6,33.0,4.0,8.5,0.9,0.0,4.8,-2.4,61.94
태백,2023-10-22,16.1,-0.6,8.7,54.1,20.0,3.0,7.0,1.0,0.0,8.1,-2.0,55.92999999999999
태백,2023-10-23,17.9,3.8,9.8,68.0,24.0,2.0,5.0,0.5,0.0,7.8,2.9,64.78
태백,2023-10-24,17.9,3.9,10.8,69.6,31.0,3.4,5.7,0.9,0.0,6.8,4.6,67.72999999999999
태백,2023-10-25,21.2,4.4,11.3,71.1,29.0,2.8,5.9,0.6,0.0,7.9,5.3,70.49
태백,2023-10-26,19.6,7.0,12.7,72.3,42.0,3.4,6.5,1.0,7.7,7.7,7.2,71.78999999999998
태백,2023-10-27,10.7,4.4,7.5,93.3,76.0,4.0,7.5,1.1,4.1,0.1,6.4,86.87999999999998
태백,2023-10-28,14.6,3.0,7.9,86.6,52.0,4.0,7.4,1.1,0.0,5.0,5.4,86.50999999999999
태백,2023-10-29,16.4,2.6,7.5,82.5,39.0,3.2,5.2,0.6,0.0,6.7,4.1,84.39999999999999
태백,2023-10-30,20.1,1.0,8.9,69.5,20.0,2.6,4.7,0.5,0.0,7.4,1.7,73.81
태백,2023-10-31,19.6,3.1,11.9,51.0,23.0,4.1,7.7,1.2,0.0,7.3,0.3,57.849999999999994
태백,2023-11-01,16.8,10.1,14.5,70.3,39.0,4.4,10.6,1.8,0.0,1.0,9.0,66.36
태백,2023-11-02,22.7,12.8,17.8,48.9,26.0,4.5,11.1,2.0,0.0,7.2,5.8,53.39
태백,2023-11-03,20.4,13.9,17.0,51.9,27.0,4.7,12.4,2.3,0.0,7.3,6.6,53.14
태백,2023-11-04,16.3,11.4,12.4,93.6,69.0,3.6,6.0,1.1,2.7,0.0,11.3,80.78999999999999
태백,2023-11-05,18.0,11.6,14.4,89.9,74.0,4.7,8.8,1.3,5.0,0.1,12.6,86.84
태백,2023-11-06,17.3,3.0,11.9,73.5,45.0,9.9,17.4,5.3,38.9,2.1,7.0,78.78999999999999
태백,2023-11-07,10.3,-1.2,4.1,55.0,23.0,6.0,14.3,2.2,1.5,7.2,-5.0,62.190000000000005
태백,2023-11-08,15.7,-2.7,5.3,66.6,30.0,2.9,5.4,0.6,0.0,7.2,-1.3,64.96999999999998
태백,2023-11-09,16.8,0.8,10.3,70.3,34.0,4.9,12.3,1.7,0.0,7.2,4.8,68.03
태백,2023-11-10,13.1,-0.8,6.2,52.5,23.0,3.2,6.3,1.1,0.0,4.3,-3.6,57.47
태백,2023-11-11,7.2,-2.3,1.4,55.9,20.0,2.9,5.7,0.8,0.0,3.9,-7.6,56.66
태백,2023-11-12,3.4,-3.9,-1.1,37.3,20.0,3.3,7.0,1.2,0.0,7.1,-14.2,42.53999999999999
태백,2023-11-13,6.1,-6.1,-0.1,36.8,14.0,4.1,9.5,1.1,0.0,7.1,-14.4,38.81
태백,2023-11-14,8.2,-2.9,2.1,44.1,21.0,4.1,7.7,1.0,0.0,7.1,-9.3,41.959999999999994
태백,2023-11-15,11.2,-4.1,2.0,59.5,22.0,2.5,4.4,0.4,0.0,7.2,-6.5,54.15
태백,2023-11-16,7.4,-3.3,2.9,74.3,49.0,3.4,6.0,1.2,0.0,0.0,-1.4,68.32
태백,2023-11-17,4.7,-4.9,-0.1,56.5,30.0,4.5,9.2,1.6,0.0,5.9,-8.1,60.36
태백,2023-11-18,1.5,-8.5,-2.9,45.3,29.0,4.4,10.8,1.8,0.0,7.1,-13.4,50.44
태백,2023-11-19,7.3,-2.2,3.6,59.6,27.0,4.8,11.6,2.2,0.0,5.0,-3.8,56.43
태백,2023-11-20,11.1,-3.3,2.4,55.3,26.0,3.1,5.5,0.8,0.0,7.0,-6.7,55.16
태백,2023-11-21,16.2,-3.5,5.3,39.5,6.0,2.5,4.9,0.7,0.0,7.0,-10.4,44.67
태백,2023-11-22,16.7,-1.1,7.6,39.9,10.0,4.3,7.6,1.0,0.0,7.0,-6.9,41.36
태백,2023-11-23,14.0,1.7,9.2,49.1,15.0,6.1,11.1,2.9,1.0,6.9,-2.7,46.3
태백,2023-11-24,1.7,-6.9,-3.5,36.8,20.0,3.5,9.6,1.6,0.0,6.9,-16.5,39.57
태백,2023-11-25,4.6,-10.3,-4.1,40.8,6.0,3.4,5.7,0.7,0.0,6.9,-17.7,40.83
태백,2023-11-26,5.9,-5.9,1.4,44.4,11.0,3.9,7.9,1.1,0.0,5.1,-10.3,42.919999999999995
태백,2023-11-27,5.7,1.7,3.8,78.8,62.0,5.0,11.7,1.8,0.4,0.1,0.4,68.11999999999999
태백,2023-11-28,2.7,-3.5,-1.1,52.5,35.0,4.5,14.7,2.1,0.0,6.7,-9.8,56.949999999999996
태백,2023-11-29,1.5,-6.1,-2.4,56.4,37.0,3.9,9.7,2.0,0.0,6.1,-10.1,57.86
